update_time,name,first_name,third_line,bus_type,time,first_line,cost,third_name,second_name,second_line,company
最后更新：2018-12-14,深圳M336路公交车路线,深圳M336路公交车路线(石岩汽车站总站—光明中心医院),,常规线路,运行时间：石岩汽车站总站06:00-20:20 |光明中心医院06:40-21:00,"1:石岩汽车站总站
2:爱群路口
3:安合兴公司
4:石岩同富裕工业区
5:石岩执法大队
6:有信厂
7:东长长凤路口
8:海纳中心
9:培英文武学校
10:华润水泥
11:塘家南路口
12:东江科技园
13:光明留学生创业园
14:汇业科技园
15:邦凯电子
16:传麒山
17:新城公园南门
18:邦凯二路口
19:新城公园西门
20:深圳十中
21:光明中心医院
",票价信息：冷巴2元,,深圳M336路公交车路线(光明中心医院—石岩汽车站总站),"1:光明中心医院
2:光明群众体育中心
3:传麒山
4:邦凯电子
5:汇业科技园
6:光明留学生创业园
7:东江科技园
8:凤凰居委会
9:光侨龙大桥洞
10:塘家南路口
11:华润水泥
12:东长长凤路口
13:深坑坜
14:有信厂
15:石岩执法大队
16:石岩同富裕工业区
17:安合兴公司
18:爱群路口
19:石岩汽车站总站
",深圳市西部公共汽车有限公司
最后更新：2018-12-14,深圳M341路公交车路线,深圳M341路公交车路线(锦程文丰公交场站—深圳北站),,常规线路,运行时间：锦程文丰公交场站06:00-21:00 |深圳北站07:30-22:00,"1:锦程文丰公交场站
2:明士达公司
3:鸿桥工业园西
4:鸿桥工业园
5:和一好万年
6:和一社康中心
7:和一鸿江工业园
8:美祥顺
9:欧达可
10:敬邦公司
11:YKK厂后门
12:沙井珠宝交易中心
13:310总站
14:大王山村
15:沙井同心广场
16:沙井西部义乌
17:中国银行沙井支行
18:东兴花园
19:沙井人民医院
20:沙井街道办
21:壆岗大厦
22:新桥万家百货
23:上星中心公园
24:上星村委
25:沙井中心客运站
",票价信息：冷巴上车2元，分段收费，全程10元,,深圳M341路公交车路线(深圳北站—锦程文丰公交场站),"26:新桥派出所
27:沙井高速路口
28:新玉路德昌站
29:龙璟印刷工业园
30:玉律旧村
31:玉律五区
32:玉律村口
33:石岩汽车站
34:石岩街道办
35:官田村
36:宝燃油站
37:长城工业区
38:水田社区
39:龙华交管所
40:赤岭头村
41:国泰家私城
42:西头居委会
43:上塘村口
44:金地梅陇镇
45:民兴路口
46:铁路桥
47:彩悦大厦
48:深圳北站交通枢纽公交场站
",深圳市西部公共汽车有限公司
最后更新：2018-12-14,深圳M338路公交车路线,深圳M338路公交车路线(观澜大水田村总站—清湖地铁站),,常规线路,运行时间：观澜大水田总站06:05-23:10 |清湖地铁站07:00-24:00,"1:观澜大水田村总站
2:菠萝岭路口
3:大水田社康中心
4:天堂围路口
5:牛湖收费站
6:观澜红木集聚区
7:鳌湖老村
8:牛湖农贸市场
9:石一村小组
10:深德技校
11:高尔夫球场
12:松元公园
13:观澜汽车站(2)
14:岗头村
15:吉盛酒店
16:观澜中心小学
17:龙华中心医院(1)
18:银河新村
19:观澜二小
20:观澜交警中队
21:田背路口
22:竹村
23:博文学校
24:清湖市场
25:龙华汽车站东
",票价信息：冷巴2元,,深圳M338路公交车路线(清湖地铁站—观澜大水田村总站),"26:富联新村一区
27:清湖地铁站
",深圳市西部公共汽车有限公司
最后更新：2018-12-14,深圳M340路公交车路线,深圳M340路公交车路线(深圳北站—大浪宝坤工业区),,常规线路,运行时间：深圳北站06:30-21:00 |大浪宝坤工业区07:20-21:50,"1:深圳北站交通枢纽公交场站
2:龙华绿廊公园
3:高级中学北校区
4:南源新村
5:水榭春天
6:人民路口
7:松仔园
8:锦绣江南西
9:民治安监劳动办
10:西头东苑
11:旭联工业区
12:上塘派出所南
13:龙胜新村
14:龙胜公园
15:龙胜市场
16:高峰学校
17:龙华交管所
18:大浪石观工业区
19:三合村
20:三合华侨新村
21:华科街
22:大浪同富裕工业区
23:大浪商业中心
24:大浪劳动者广场
25:龙泉工业区
",票价信息：冷巴2元,,深圳M340路公交车路线(大浪宝坤工业区—深圳北站),"26:德泰科技园
27:大浪行政中心
28:华荣工业区
29:嘉义源科技园
30:新围社区公园
31:康发科技园
32:宝坤工业区
33:大浪宝坤工业区
",深圳市西部公共汽车有限公司
最后更新：2018-12-14,深圳M335路公交车路线,深圳M335路公交车路线(长圳总站—凤凰山公交综合场站),,常规线路,运行时间：公明长圳总站06:00-22:20 |凤凰山综合公交场站06:00-22:20,"1:长圳总站
2:长存路口
3:长圳邮政
4:长圳路口
5:玉律
6:石岩湖路口
7:北大方正
8:石岩消防中队
9:石岩径贝村
10:石岩东原天桥
11:石岩汽车站
12:河滨花园
13:罗租社区
14:石岩计生中心
15:山城商业街
16:恒冠电子
17:石头山工业区
18:任达山庄(2)
19:石岩奋达科技
20:麻布新村
21:料坑新村
22:料坑工业区
23:宝山园
24:黄金洞
25:黄麻布
",票价信息：冷巴上车2元，分段收费，全程6元,,深圳M335路公交车路线(凤凰山公交综合场站—长圳总站),"26:簕竹角村
27:康桥书院
28:九围村委
29:九围村
30:富源教育城
31:西乡富源工业城
32:恒丰工业城
33:鹤洲桥底
34:鹤洲立交
35:钟屋
36:黄田
37:翠湖花园
38:宝安交警大队
39:怀德翠岗
40:怀德商贸城
41:福永家私街
42:福永汽车站
43:福永卫生监督所
44:凤凰花苑
45:凤凰天桥
46:凤凰广场
47:凤凰社区
48:凤凰台湾街
49:凤凰山公交综合场站
",深圳市西部公共汽车有限公司
最后更新：2018-12-14,深圳M326路公交车路线,深圳M326路公交车路线(马峦创谷总站—沙坜工业区),,常规线路,运行时间：马峦创谷总站06:50-19:00 |沙坜工业区08:00-20:10,"1:马峦创谷总站
2:坪山昌红
3:中集公司
4:坪山体育馆(2)
5:坪山体育馆(1)
6:大万世居
7:东方威尼斯
8:坪山批发市场
9:六和城
10:坪山围
11:坪山电子城
12:飞东村
13:六联酒店
14:坪山中心公园
15:万科金域东郡
16:行政九路
17:新南天家具
18:出口加工区北门
19:坑梓中心幼儿园
20:光祖中心市场
21:光祖路口
22:坑梓沙梨园小区
23:坑梓街道办
24:金田购物广场
25:宏富百货
",票价信息：冷巴2元,,深圳M326路公交车路线(沙坜工业区—马峦创谷总站),"26:坑梓第二市场
27:坑梓城管办
28:坪山社保分局
29:震雄集团
30:龙翔兴公司
31:金田学校
32:坑梓保安大队
33:沙田村委
34:沙田南路中
35:下廖居民小组
36:沙坜工业区
",深圳市东部公共交通有限公司
最后更新：2018-12-14,深圳M327路公交车路线,深圳M327路公交车路线(坑梓汽车站总站—坪山水祖坑总站),,常规线路,运行时间：坑梓汽车站总站06:50-20:00 |坪山水祖坑总站07:30-20:40,"1:坑梓汽车站总站
2:坪山中医院
3:三角楼
4:老坑工业区
5:龙田街道办
6:老坑幼儿园
7:东坑村路口
8:西坑居民小组
9:坑梓中心小学
10:秀新村
11:宏富百货
12:坑梓第二市场
13:坑梓成校
14:坑梓法庭
15:坑梓电信局
16:宝梓路口
17:坪山外国语学校
18:锦绣翠竹路
19:深宇科技园
20:青松兰景路口
21:聚龙花园
22:聚龙山公园
23:青松西路东
24:青兰二路北
25:青兰二路南
",票价信息：冷巴2元,,深圳M327路公交车路线(坪山水祖坑总站—坑梓汽车站总站),"26:创景路口
27:竹韵花园
28:深圳技术大学
29:田头市场
30:田头居委
31:新曲村
32:九鼎厂
33:田心社区
34:坪山水厂
35:田心社康中心
36:散屋村
37:甘角岭
38:水祖坑
39:坪山水祖坑总站
",深圳市东部公共交通有限公司
最后更新：2018-12-14,深圳M333路公交车路线,深圳M333路公交车路线(潭头西综合场站—凤凰山脚),,常规线路,运行时间：潭头西综合场站06:30-21:30 |凤凰山脚07:00-22:00,"1:潭头西综合场站
2:潭头新二村
3:潭头一村
4:潭头路口
5:芙蓉立交
6:潭头第二工业区
7:松岗鼎丰科技园
8:芙蓉工业区西
9:新桥汽配
10:长丰酒店
11:新桥农贸市场
12:幸福居
13:新福大厦
14:沙井国税
15:沙井赛格
16:沙井地铁站
17:佳华天桥
18:新桥万家百货
19:沙井市民广场
20:新桥天虹商场
21:丽沙花都
22:新丰莛
23:丽晶酒店
24:新桥南环路口
25:凤凰客运站
",票价信息：冷巴2元,,深圳M333路公交车路线(凤凰山脚—潭头西综合场站),"26:稔田社区
27:凤凰油站
28:凤凰广场
29:凤凰社区
30:凤凰台湾街
31:凤凰第二工业区
32:凤凰山脚
",深圳市西部公共汽车有限公司
最后更新：2018-12-14,深圳M329路公交车路线,深圳M329路公交车路线(万国食品城总站—民田路公交总站),,常规线路,运行时间：万国食品城总站05:30-21:00 |民田路总站07:10-22:50,"1:万国食品城总站
2:左右家私
3:宝福珠宝园
4:李朗国际珠宝园
5:第三人民医院
6:联创科技园
7:布吉交警中队
8:尚峰花园
9:布澜路口
10:丹竹头地铁站
11:丹竹头社区
12:沙岭小区
13:沙湾汽车站
14:沙湾天桥
15:沙湾路口
16:樟树布社区
17:南岭村
18:百门前工业区
19:大芬油画村
20:木棉湾地铁站(1)
21:龙珠花园(2)
22:深圳东站(2)
23:百合星城北
24:信义假日名城
25:锦绣园
",票价信息：冷巴2元,,深圳M329路公交车路线(民田路公交总站—万国食品城总站),"26:禾坑村
27:理想新城
28:戒毒所
29:布心山庄
30:金稻田路口
31:翠园中学东晓校区
32:东湖路
33:景亿山庄
34:布心市场
35:罗湖妇幼保健院
36:金威啤酒街
37:松泉公寓
38:翠竹大厦
39:翠北小学
40:田贝四路
41:田贝(1)
42:儿童公园(1)
43:笋岗桥
44:桂园中学
45:园岭地铁站
46:园岭新村
47:笋岗八卦路口(1)
48:体育馆(2)
49:市话大厦
50:花卉世界(2)
",深圳市东部公共交通有限公司
最后更新：2018-12-14,深圳M331路公交车路线,深圳M331路公交车路线(海上田园—机场东),,常规线路,运行时间：海上田园06:30-21:30 |机场东地铁公交接驳站06:30-22:00,"1:海上田园
2:民主新村
3:民主村委
4:第七高级中学
5:安托山高科技园
6:蚝一村委
7:立才学校
8:民主西环路口
9:凯嘉酒店
10:中国银行沙井支行
11:沙井西部义乌
12:西环电子中心
13:信维通信
14:宝兴第二幼儿园
15:YKK厂后门
16:金信化工
17:塘尾十一区
18:塘尾派出所
19:塘尾村委
20:塘尾十四区
21:雅美厂
22:塘尾富源工业区
23:怀德翠海
24:艾默生工业园
25:西乡蚝业
",票价信息：冷巴2元,,深圳M331路公交车路线(机场东—海上田园),"26:高士拉链
27:华祥科技
28:秀西路口
29:莱尔德电子
30:重庆福园一路口
31:松福重庆路口
32:晖信工业园
33:东方山水酒店
34:福永义乌商贸城
35:富桥工业区
36:新和一区
37:新和二区
38:新和村
39:新和天桥(1)
40:福永海鲜市场
41:永福苑
42:机场东地铁公交接驳站
",深圳市西部公共汽车有限公司
最后更新：2018-12-14,深圳M334路公交车路线,深圳M334路公交车路线(凤凰山脚—机场东),,常规线路,运行时间：凤凰山森林公园06:20-21:30|机场东地铁站07:00-22:00,"1:凤凰山脚
2:凤凰台湾街
3:凤凰社区
4:凤凰广场
5:福永医院凤凰分院
6:凤凰天桥
7:凤凰花苑
8:福永卫生监督所
9:白石厦村
10:福永桥底
11:汉永酒店
12:万福广场
13:怀德建材街
14:福永交警中队
15:福永翠岗二区
16:下十围第一工业区
17:永福苑
18:机场东地铁公交接驳站
",票价信息：冷巴2元,,深圳M334路公交车路线(机场东—凤凰山脚),"1:机场东地铁公交接驳站
2:福围
3:下十围第一工业区
4:福永翠岗二区
5:福永交警中队
6:怀德建材街
7:万福广场
8:汉永酒店
9:福永桥底
10:白石厦村
11:福永卫生监督所
12:凤凰花苑
13:凤凰天桥
14:福永医院凤凰分院
15:凤凰广场
16:凤凰社区
17:凤凰台湾街
18:凤凰山脚
",深圳市西部公共汽车有限公司
最后更新：2018-12-14,深圳M330路公交车路线,深圳M330路公交车路线(罗田路公交总站—宝安桃花源总站),,常规线路,运行时间：罗田公交总站06:30-22:00 |宝安桃花源总站07:05-22:35,"1:罗田路公交总站
2:新安中学高中部北
3:宝安机关幼儿园
4:君逸世家
5:宝安妇幼东
6:径贝居委会
7:坪洲地铁站
8:永丰路口
9:西乡盐田大门
10:大益广场
11:宝安文具批发市场
12:宝安客运中心
13:凤凰岗村
14:凤岗小学
15:铁岗村
16:铁岗公园
17:易瑞生物
18:铁岗水库西门
19:宝安桃花源总站
",票价信息：冷巴2元,,深圳M330路公交车路线(宝安桃花源总站—罗田路公交总站),"1:宝安桃花源总站
2:铁岗水库西门
3:易瑞生物
4:铁岗公园
5:铁岗村
6:凤岗小学
7:凤凰岗村
8:宝安客运中心
9:宝安文具批发市场
10:大益广场
11:西乡盐田大门
12:永丰路口
13:坪洲地铁站
14:径贝居委会
15:宝安妇幼东
16:君逸世家
17:幸福海岸
18:宝安机关幼儿园
19:新安中学高中部北
20:罗田路公交总站
",深圳市西部公共汽车有限公司
最后更新：2018-12-14,深圳M332路公交车路线,深圳M332路公交车路线(机场东—燕川公交场站),,常规线路,运行时间：燕川公交场站06:30-21:30 |机场东地铁站06:30-22:00,"1:机场东地铁公交接驳站
2:机场海关
3:怀德翠岗
4:怀德商贸城
5:福永家私街
6:福永汽车站
7:福永卫生监督所
8:凤凰花苑
9:凤凰天桥
10:福永医院凤凰分院
11:凤凰油站
12:稔田社区
13:凤凰客运站
14:新桥南环路口
15:沙井电子城
16:上寮市场
17:上寮
18:沙井中心客运站
19:新桥派出所
20:新桥第三工业区
21:芙蓉立交
22:潭头路口
23:蚌岗
24:松裕立交
25:松岗天虹商场
",票价信息：冷巴2元,,深圳M332路公交车路线(燕川公交场站—机场东),"26:松岗街道办
27:松岗文化艺术中心
28:松岗花果山公园
29:集信名城
30:集信名城幼儿园
31:麒麟山公园东
32:鹏鼎控股
33:喜高厂
34:燕景华庭
35:燕岭公园
36:燕川公交场站
",深圳市西部公共汽车有限公司
最后更新：2018-12-14,深圳M320路公交车路线,深圳M320路公交车路线(大运新城总站—龙新社区工作站),,常规线路,运行时间：大运新城总站06:00-20:00 |龙新社区工作站07:00-21:00,"1:大运新城总站
2:华中师大附中
3:中海康城国际东
4:中海康城国际
5:嘉欣园
6:奥林华府
7:龙岗老干中心
8:建新社区东
9:昌盛百货
10:爱联地铁站
11:爱联小学
12:岗贝社区
13:吉祥地铁站
14:龙兴联泰
15:金地龙城中央
16:圳埔岭村
17:银珠小区南
18:南联第五工业区
19:南联学校南
20:龙南路口
21:联基工业区
22:泰隆百货
23:龙东村委
24:新大坑市场
25:富业商品批发城
",票价信息：冷巴2元,,深圳M320路公交车路线(龙新社区工作站—大运新城总站),"26:义乌小商品市场
27:赤石岗小区
28:赤石岗市场
29:龙新社区工作站
",深圳市东部公共交通有限公司
最后更新：2018-12-14,深圳M318路公交车路线,深圳M318路公交车路线(大运地铁公交接驳站—龙岗麓园总站),,常规线路,运行时间：大运地铁公交接驳站06:20-20:00 |龙岗麓园总站07:00-20:40,"1:大运地铁公交接驳站
2:龙城水厂
3:信息学院东
4:大运中心
5:陂头背新村
6:建新社区
7:龙城医院
8:东都花园
9:公园大地
10:龙城中学
11:新亚洲花园
12:龙岗妇儿中心
13:龙岗海关大厦
14:和兴花园
15:龙岗党校
16:龙岗天安数码城西
17:东平兴科技园
18:招商依山郡
19:爱地花园
20:中南人防加油站
21:龙岗麓园总站
",票价信息：冷巴2元,,深圳M318路公交车路线(龙岗麓园总站—大运地铁公交接驳站),"1:龙岗麓园总站
2:中南人防加油站
3:爱地花园
4:招商依山郡
5:龙平西路口
6:龙岗天安数码城
7:留学生创业园
8:龙岗党校
9:和兴花园
10:龙岗海关大厦
11:龙岗妇儿中心
12:新亚洲花园
13:龙城中学
14:公园大地
15:东都花园
16:龙城医院
17:建新社区
18:陂头背新村
19:大运中心
20:信息学院东
21:龙城水厂
22:大运地铁公交接驳站
",深圳市东部公共交通有限公司
最后更新：2018-12-14,深圳M321路公交车路线,深圳M321路公交车路线(大鹏汽车站—南澳洋畴湾),,常规线路,运行时间：大鹏汽车站07:00-19:30 |南澳洋畴湾07:35-20:00,"1:大鹏汽车站
2:大鹏中心小学
3:岭吓花园
4:大鹏城管
5:大鹏第一工业区
6:大鹏第四工业区
7:布新社区
8:布锦村
9:同富工业区
10:水头市场
11:水头村
12:水头沙
13:海贝湾
14:南澳水产市场
15:丽景海湾酒店
16:双拥码头
17:斜下村
18:世纪海景
19:南澳洋畴湾
",票价信息：冷巴2元,,深圳M321路公交车路线(南澳洋畴湾—大鹏汽车站),"1:南澳洋畴湾
2:世纪海景
3:斜下村
4:双拥码头
5:丽景海湾酒店
6:南澳水产市场
7:海贝湾
8:水头沙
9:水头村
10:水头市场
11:同富工业区
12:布锦村
13:布新社区
14:大鹏第四工业区
15:大鹏第一工业区
16:大鹏城管
17:岭吓花园
18:大鹏中心小学
19:大鹏汽车站
",深圳市东部公共交通有限公司
最后更新：2018-12-14,深圳M325路公交车路线,深圳M325路公交车路线(龙光城—坪山天虹),,常规线路,运行时间：惠阳龙光城05:50-20:00 |坪山天虹06:20-21:00,"1:龙光城
2:老輋村委会
3:早禾坑
4:敏华厂
5:新华昌
6:南边灶新村
7:生物医药创新产业园
8:锦绣金辉路口
9:卢屋村
10:聚龙山北门
11:奔达康
12:坑梓公园
13:出口加工区北门
14:新南天家具
15:丹梓西路口
16:坪山火车站南广场
17:站前路东
18:行政九路
19:万科金域东郡
20:坪山中心公园
21:六联酒店
22:飞东村
23:坪山电子城
24:坪山建设银行
25:东方威尼斯
",票价信息：冷巴2元,,深圳M325路公交车路线(坪山天虹—龙光城),"26:深业东城上邸
27:坪山城市候机楼
28:振环路南
29:坪山天虹
",深圳市东部公共交通有限公司
最后更新：2018-12-14,深圳M324路公交车路线,深圳M324路公交车路线(甘坑总站—甘坑总站),,常规线路,运行时间：布吉甘坑总站-布吉甘坑总站06:10-20:00,"1:甘坑总站
2:恒特美科技园
3:中盛科技园
4:上李朗第二工业区
5:宝福珠宝园
6:李朗国际珠宝园
7:第三人民医院
8:联创科技园
9:布吉交警中队
10:尚峰花园
11:布澜路口
12:桂芳园
13:丹竹头地铁站
14:丹竹头社区
15:金银坑
16:深坑居民小组
17:梧桐学校
18:中海大山地
19:六约新村东
20:中海大山地幼儿园
21:正大时代华庭
22:瑞泽佳园
23:梧桐学校
24:六约地铁站
25:深坑居民小组
",票价信息：冷巴2元,,,,深圳市东部公共交通有限公司
最后更新：2018-12-14,深圳M319路公交车路线,深圳M319路公交车路线(龙西总站—大运新城总站),,常规线路,运行时间：龙西总站06:00-20:00 |大运新城总站07:00-21:00,"1:龙西总站
2:添利工业园
3:民润百货
4:龙西村委
5:关爱门诊部
6:龙岗城管局
7:欧意轩花园
8:紫麟山
9:中央悦城
10:清林小学
11:城市花园
12:欧景城
13:愉园新村
14:新亚洲花园
15:龙城中学
16:鸿基花园
17:岗贝社区
18:爱联小学
19:爱联地铁站
20:昌盛百货
21:建新社区东
22:龙岗老干中心
23:龙城街道办
24:阳光天健城
25:中海凯骊酒店北
",票价信息：冷巴2元,,深圳M319路公交车路线(大运新城总站—龙西总站),"26:体育运动学校北
27:大运新城总站
",深圳市东部公共交通有限公司
最后更新：2018-12-14,深圳M322路公交车路线,深圳M322路公交车路线(碧岭村公交总站—大运新城总站),,常规线路,运行时间：大运新城总站05:20-20:30 |碧岭村公交总站06:10-21:30,"1:碧岭村公交总站
2:汤坑老围村
3:汤亨花园
4:南湖工业区
5:沙湖居委
6:沙湖市场
7:谢屋村
8:新龙路口
9:坪山高级中学
10:华大科技
11:宝龙街道办
12:宝龙派出所
13:新中桥工业园
14:同洲电子
15:日生
16:五洲龙
17:宝龙一路路口
18:炳坑村
19:比亚迪学校
20:宝龙加油站
21:宝荷沙荷路口
22:正中
23:肿瘤医院
24:岗贝社区
25:爱联小学
",票价信息：冷巴2元,,深圳M322路公交车路线(大运新城总站—碧岭村公交总站),"26:爱联地铁站
27:爱联社区
28:龙岗COCOPark东
29:大运地铁公交接驳站
30:龙城水厂
31:信息学院东
32:港中大深圳校区
33:体育运动学校东
34:龙岗中医院
35:中海康城国际
36:中海康城国际东
37:大运新城总站
",深圳市东部公共交通有限公司
最后更新：2018-12-14,深圳M317路公交车路线,深圳M317路公交车路线(大运地铁公交接驳站—坪山火车站),,常规线路,运行时间：大运地铁接驳站06:10-20:30 |坪山火车站07:00-21:50,"1:大运地铁公交接驳站
2:大运中心体育馆
3:大运中心副馆
4:大运游泳馆
5:启迪协信科技园
6:大运新城派出所
7:华中师大附中
8:中海康城国际东
9:天昊华庭
10:黄阁翠苑北
11:龙岗中专
12:龙岗天安数码城
13:龙平西路口
14:招商依山郡
15:爱地花园
16:回龙埔
17:志达工业园
18:好万家建材市场
19:盛平天桥
20:龙园印象
21:九州家园西
22:罗瑞合社区
23:摩尔城
24:叠翠新峰
25:龙岗平南社区
",票价信息：冷巴2元,,深圳M317路公交车路线(坪山火车站—大运地铁公交接驳站),"26:南联水口村
27:东华学校
28:南约广场
29:南景南约新村
30:宝龙交警中队
31:五洲龙
32:日生
33:同洲电子
34:新中桥工业园
35:宝龙派出所
36:景园公寓
37:金众蓝钻风景
38:锦龙三路路口
39:二砂深联公司
40:坪山火车站
",深圳市东部公共交通有限公司
最后更新：2018-12-14,深圳M312路公交车路线,深圳M312路公交车路线(农科中心—上梅林公交总站),,常规线路,运行时间：农科中心--上梅林公交总站06:00--20:00,"1:农科中心公交总站
2:东海购物广场
3:东海花园
4:深圳风湿病医院
5:高级中学南校区
6:竹园小学
7:市儿童乐园
8:高级中学中心校区北
9:香域中央花园
10:翠海花园
11:金地网球中心
12:枫丹雅苑
13:特发小区
14:景田沃尔玛
15:福田外语学校西
16:下梅林一街
17:高达苑
18:福田农批市场
19:梅林一村
20:梅林二村
21:梅林三村
22:梅林三村东
23:上梅林村
24:上梅林市场
25:福田二医院
",票价信息：冷巴2元,,深圳M312路公交车路线(上梅林公交总站—农科中心),"26:上梅林公交总站
",深圳巴士集团股份有限公司
最后更新：2018-12-14,深圳M316路公交车路线,深圳M316路公交车路线(坪地汽车站—大运地铁公交接驳站),,常规线路,运行时间：坪地汽车站06:00-20:30 |大运地铁站07:00-21:30,"1:坪地汽车站
2:深南电路厂
3:冠旭电子
4:白石塘
5:吉祥三路口
6:香园新村
7:香园路口
8:九里香
9:乌料龙
10:龙岭南路口
11:新恒生
12:坪西南路口
13:低山村
14:新生社区
15:龙岗中心医院
16:双龙地铁站(1)
17:龙岗长途客运站
18:龙岗华兴苑
19:龙岗国税局
20:叠翠新峰
21:鹏达花园南门
22:鹏达路口
23:龙新派出所
24:南联学校
25:南联第五工业区
",票价信息：冷巴2元,,深圳M316路公交车路线(大运地铁公交接驳站—坪地汽车站),"26:银珠岭小区南
27:圳埔岭南
28:深宝电力工业园
29:宝荷农贸市场
30:嶂背路口
31:大运地铁公交接驳站
",深圳市东部公共交通有限公司
最后更新：2018-12-14,深圳M309路公交车路线,深圳M309路公交车路线(樟坑径总站—横岗228工业区总站),,常规线路,运行时间：观澜樟坑径总站05:30-21:30 |横岗228工业区总站05:30-21:30,"1:樟坑径总站
2:市边检站基地
3:乐康家居
4:金荣达工业园
5:岗头市场
6:岗头村委
7:坂田交警中队
8:象角塘
9:雪象新村
10:下雪商业城
11:上雪市场
12:羽利厂
13:岗头路口
14:上雪工业区
15:红门
16:秀峰路口
17:恒通工业区
18:丽湖花园
19:中海怡翠
20:兴晖苑
21:塘园新村
22:布吉汽车站
23:半岛苑
24:东方半岛
25:大芬油画村
",票价信息：冷巴2元,,深圳M309路公交车路线(横岗228工业区总站—樟坑径总站),"26:百门前工业区
27:南湾人民医院
28:南湾街道办
29:南岭村
30:樟树布社区
31:沙湾路口
32:沙湾天桥
33:沙湾汽车站(2)
34:吉厦村
35:沙西桥
36:吉厦街
37:丹竹头小学
38:金银坑
39:深坑居民小组
40:六约地铁站
41:牛始埔居民小组
42:六约社区
43:塘坑地铁站
44:横岗街道办
45:力嘉工业区
46:横岗志健广场
47:横岗地铁站
48:横岗派出所
49:189工业区
50:信义玻璃厂
",深圳市东部公共交通有限公司
最后更新：2018-12-14,深圳M311路公交车路线,深圳M311路公交车路线(平安大道总站—深圳东站东广场),,常规线路,运行时间：平安大道总站05:10-21:00 |深圳东站东广场06:20-22:30,"1:平安大道总站
2:平湖火车站
3:平湖广场西
4:平湖派出所
5:平湖中心小学
6:富安大道路口
7:大皇公
8:鹅公岭社区
9:世纪工业区
10:湖田路口
11:开田科学园
12:富民警务室
13:富民工业区
14:华南城
15:华南城西门
16:上木古村
17:新木盛低碳产业园
18:华美嘉配送中心
19:友信食品城
20:金积嘉科技园
21:左右家私
22:宝福珠宝园
23:李朗国际珠宝园
24:第三人民医院
25:联创科技园
",票价信息：冷巴2元,,深圳M311路公交车路线(深圳东站东广场—平安大道总站),"26:康桥花园二期
27:宝冠路口
28:左庭右院(1)
29:国际名城
30:石芽岭公园
31:布龙立交
32:大世纪花园
33:布吉天虹
34:龙岗区第二人民医院
35:布吉街
36:百合星城北
37:深圳东站东广场
",深圳市东部公共交通有限公司
最后更新：2018-12-14,深圳M313路公交车路线,深圳M313路公交车路线(南航明珠花园北门—沙河东公交总站),,常规线路,运行时间：南航明珠花园北门06:30-20:30 |沙河东公交总站06:30-20:30,"1:南航明珠花园北门
2:全一电子
3:安乐工业区
4:华创达科技园南
5:固戍井湾新村
6:固戍海滨新村
7:固戍污水厂
8:西乡体育中心西
9:恒生医院
10:玉湖湾花园
11:碧海公馆
12:富通城二期
13:西乡盐田大门
14:大益广场
15:丽景城
16:富盈门
17:雁盟文化产业园
18:安华工业区
19:诺铂广场
20:公园路西一巷
21:灵芝公园北
22:洪浪北地铁站
23:新安税务所
24:新福市场(1)
25:金威啤酒厂
",票价信息：冷巴2.5元,,深圳M313路公交车路线(沙河东公交总站—南航明珠花园北门),"26:留仙三路
27:汇聚创新园
28:南山福利中心
29:中兴人才公寓东
30:第二高级中学
31:直升机场
32:北环科苑天桥
33:海能达大厦
34:科苑立交南
35:科苑北
36:深南科苑立交北
37:高科技中心
38:中兴通讯
39:高新公寓
40:高新公寓南
41:沙河信息园
42:中信红树湾
43:沙河东公交总站
",深圳巴士集团股份有限公司
最后更新：2018-12-14,深圳M314路公交车路线,深圳M314路公交车路线(大运地铁公交接驳站—沙头角公交总站),,常规线路,运行时间：大运地铁站07:00-20:00 |沙头角公交总站07:45-20:30,"1:大运地铁公交接驳站
2:大运地铁站
3:荷坳地铁站
4:永湖地铁站
5:盐田坳
6:北山路口
7:西山吓
8:海港大厦
9:盐田区政府
10:海景海山路口
11:盐田精茂城
12:沙头角公交总站
",票价信息：冷巴3元,,深圳M314路公交车路线(沙头角公交总站—大运地铁公交接驳站),"1:沙头角公交总站
2:盐田精茂城
3:海景海山路口
4:盐田区政府
5:海港大厦
6:西山吓
7:北山路口
8:盐田坳
9:永湖地铁站
10:荷坳地铁站
11:大运地铁站
12:大运地铁公交接驳站
",深圳巴士集团股份有限公司
最后更新：2018-12-14,深圳M315路公交车路线,深圳M315路公交车路线(大运新城总站—宝龙南总站),,常规线路,运行时间：大运新城总站05:25-20:30 |宝龙南总站06:30-21:35,"1:大运新城总站
2:华中师大附中
3:中海康城国际东
4:中海康城国际
5:龙岗中医院
6:体育运动学校东
7:大运公园
8:港中大深圳校区
9:大运中心
10:陂头背新村
11:建新社区
12:龙城医院
13:东都花园
14:公园大地
15:紫薇步行街
16:万科广场
17:世贸百货
18:建设大厦
19:龙岗文化中心
20:龙城广场
21:龙城广场地铁站(1)
22:南联天桥
23:南联路口
24:鹏达学校
25:鹏达路口
",票价信息：冷巴2元,,深圳M315路公交车路线(宝龙南总站—大运新城总站),"26:龙新派出所
27:南联学校
28:南联水口村
29:华英大厦
30:龙岗大浪路口
31:东华学校
32:南约警务室
33:江业百货
34:南约广场
35:博凯迈
36:江联百货
37:联合工业区
38:同乐科技园
39:南同大道路口
40:宝龙南总站
",深圳市东部公共交通有限公司
